#Epoch  i	   Time		     Data			   Loss			     Prec@1			   Prec@5 
1	94	           0.909 	           0.321	          5.1899	           0.000 	           4.688
1	95	           0.919 	           0.323	          5.2715	           0.000 	           1.562
1	96	           0.927 	           0.328	          5.1993	           0.000 	           3.125
1	97	           0.925 	           0.322	          5.2952	           0.000 	           2.344
1	98	           0.916 	           0.321	          5.2556	           0.000 	           1.562
1	99	           0.931 	           0.325	          5.1711	           1.562 	           7.031
1	100	           0.926 	           0.321	          5.2178	           1.562 	           5.469
1	101	           0.924 	           0.322	          5.2439	           0.000 	           5.469
1	102	           0.925 	           0.323	          5.2971	           0.000 	           0.781
1	103	           0.929 	           0.323	          5.2787	           0.000 	           3.125
1	104	           0.921 	           0.321	          5.2656	           0.000 	           2.344
1	105	           0.924 	           0.322	          5.3373	           1.562 	           3.906
1	106	           0.935 	           0.322	          5.2756	           0.000 	           0.781
1	107	           0.932 	           0.321	          5.2484	           0.000 	           0.781
1	108	           0.931 	           0.321	          5.2789	           1.562 	           3.125
1	109	           0.933 	           0.323	          5.2686	           0.781 	           3.125
1	110	           0.935 	           0.322	          5.2716	           0.781 	           3.906
1	111	           0.930 	           0.321	          5.2475	           0.000 	           1.562
1	112	           0.926 	           0.323	          5.3008	           0.000 	           2.344
1	113	           0.940 	           0.323	          5.2365	           0.781 	           3.125
1	114	           0.931 	           0.319	          5.1995	           1.562 	           3.125
1	115	           0.940 	           0.321	          5.1886	           1.562 	           8.594
1	116	           0.941 	           0.321	          5.1854	           0.000 	           4.688
1	117	           0.938 	           0.323	          5.2428	           0.000 	           2.344
1	118	           0.946 	           0.322	          5.2494	           1.562 	           3.125
1	119	           0.946 	           0.322	          5.2581	           0.781 	           3.125
1	120	           0.929 	           0.323	          5.2538	           0.000 	           4.688
1	121	           0.940 	           0.321	          5.1999	           0.000 	           3.125
1	122	           0.937 	           0.321	          5.2223	           0.781 	           4.688
1	123	           0.939 	           0.323	          5.2317	           0.000 	           2.344
1	124	           0.941 	           0.322	          5.2515	           0.000 	           4.688
1	125	           0.941 	           0.324	          5.2628	           0.781 	           1.562
1	126	           0.947 	           0.320	          5.1861	           0.000 	           4.688
1	127	           0.941 	           0.322	          5.2607	           0.000 	           1.562
1	128	           0.944 	           0.323	          5.2370	           1.562 	           5.469
1	129	           0.940 	           0.322	          5.2414	           0.781 	           3.125
1	130	           0.946 	           0.323	          5.1867	           1.562 	           3.906
1	131	           0.947 	           0.321	          5.2224	           0.000 	           5.469
1	132	           0.948 	           0.321	          5.1780	           1.562 	           4.688
1	133	           0.937 	           0.324	          5.2643	           0.000 	           2.344
1	134	           0.953 	           0.326	          5.2285	           2.344 	           7.031
1	135	           0.947 	           0.321	          5.2354	           0.781 	           3.906
1	136	           0.946 	           0.323	          5.2014	           0.781 	           3.125
1	137	           0.951 	           0.321	          5.2709	           0.781 	           3.125
1	138	           0.950 	           0.322	          5.2485	           0.000 	           4.688
1	139	           0.950 	           0.322	          5.2149	           2.344 	           4.688
1	140	           0.952 	           0.320	          5.1893	           0.781 	           3.125
1	141	           0.955 	           0.321	          5.2056	           0.781 	           3.125
1	142	           0.938 	           0.321	          5.2701	           0.000 	           0.781
1	143	           0.957 	           0.324	          5.2373	           1.562 	           3.125
1	144	           0.958 	           0.322	          5.1712	           0.781 	           6.250
1	145	           0.954 	           0.323	          5.3061	           0.000 	           0.781
1	146	           0.953 	           0.321	          5.2683	           0.781 	           3.125
1	147	           0.953 	           0.321	          5.3080	           0.000 	           2.344
1	148	           0.945 	           0.322	          5.1938	           0.000 	           1.562
1	149	           0.959 	           0.325	          5.1840	           0.781 	           3.906
1	150	           0.956 	           0.321	          5.2513	           0.000 	           4.688
1	151	           0.951 	           0.321	          5.1907	           0.781 	           4.688
1	152	           0.957 	           0.321	          5.1597	           0.000 	           3.125
1	153	           0.958 	           0.321	          5.1889	           0.781 	           4.688
1	154	           0.957 	           0.322	          5.1079	           3.906 	           7.031
1	155	           0.958 	           0.322	          5.1409	           0.000 	           1.562
1	156	           0.964 	           0.321	          5.2342	           0.000 	           3.125
1	157	           0.960 	           0.322	          5.2072	           0.000 	           4.688
1	158	           0.963 	           0.322	          5.2002	           0.781 	           4.688
1	159	           0.952 	           0.324	          5.2585	           0.000 	           2.344
1	160	           0.962 	           0.323	          5.2133	           0.781 	           2.344
1	161	           0.967 	           0.320	          5.2113	           0.781 	           3.906
1	162	           0.957 	           0.321	          5.2167	           0.000 	           2.344
1	163	           0.965 	           0.321	          5.1983	           0.781 	           3.125
1	164	           0.966 	           0.322	          5.1847	           0.000 	           1.562
1	165	           0.968 	           0.322	          5.2831	           1.562 	           3.125
1	166	           0.964 	           0.323	          5.1944	           0.000 	           4.688
1	167	           0.962 	           0.324	          5.1836	           0.781 	           4.688
1	168	           0.972 	           0.323	          5.2532	           0.781 	           3.125
1	169	           0.963 	           0.321	          5.2012	           1.562 	           7.031
1	170	           0.959 	           0.321	          5.1518	           0.000 	           3.125
1	171	           0.967 	           0.323	          5.1882	           0.000 	           3.906
1	172	           0.970 	           0.324	          5.1684	           0.781 	           4.688
1	173	           0.973 	           0.323	          5.2591	           0.000 	           1.562
1	174	           0.974 	           0.322	          5.1916	           1.562 	           5.469
1	175	           0.967 	           0.323	          5.1788	           3.125 	           6.250
1	176	           0.973 	           0.323	          5.2363	           1.562 	           3.125
1	177	           0.971 	           0.321	          5.2030	           0.000 	           2.344
1	178	           0.972 	           0.322	          5.1758	           0.781 	           5.469
1	179	           0.977 	           0.321	          5.2298	           0.781 	           4.688
1	180	           0.968 	           0.322	          5.1592	           2.344 	           4.688
1	181	           0.975 	           0.323	          5.1874	           2.344 	           7.812
1	182	           0.982 	           0.322	          5.1432	           0.781 	           2.344
1	183	           0.976 	           0.322	          5.2448	           0.781 	           3.906
1	184	           0.536 	           0.311	          5.0967	           2.174 	           8.696
2	0	           1.215 	           0.631	          5.1701	           1.562 	           3.125
2	1	           0.888 	           0.324	          5.1845	           0.000 	           1.562
2	2	           0.890 	           0.326	          5.2039	           0.781 	           4.688
2	3	           0.897 	           0.330	          5.1047	           0.781 	          10.156
2	4	           0.894 	           0.328	          5.1687	           2.344 	           7.031
2	5	           0.895 	           0.330	          5.1555	           1.562 	           5.469
2	6	           0.895 	           0.327	          5.2081	           0.000 	           2.344
2	7	           0.896 	           0.325	          5.2000	           0.000 	           1.562
2	8	           0.895 	           0.325	          5.1886	           0.000 	           5.469
2	9	           0.895 	           0.327	          5.1789	           0.781 	           6.250
2	10	           0.895 	           0.328	          5.2151	           0.781 	           4.688
2	11	           0.896 	           0.326	          5.2516	           0.000 	           5.469
2	12	           0.890 	           0.326	          5.1985	           1.562 	           6.250
2	13	           0.899 	           0.328	          5.1869	           0.781 	           3.125
2	14	           0.894 	           0.330	          5.1667	           0.781 	           7.031
2	15	           0.905 	           0.331	          5.2106	           0.781 	           3.125
2	16	           0.898 	           0.328	          5.2412	           1.562 	           5.469
2	17	           0.899 	           0.332	          5.1719	           0.000 	           6.250
2	18	           0.902 	           0.329	          5.1693	           0.000 	           3.125
2	19	           0.896 	           0.326	          5.1920	           0.781 	           5.469
2	20	           0.900 	           0.327	          5.1320	           0.000 	           5.469
2	21	           0.899 	           0.329	          5.1961	           0.781 	           3.906
2	22	           0.901 	           0.330	          5.2398	           0.000 	           4.688
2	23	           0.908 	           0.331	          5.2373	           0.000 	           3.906
2	24	           0.901 	           0.327	          5.1481	           0.781 	           4.688
2	25	           0.902 	           0.330	          5.1601	           0.000 	           3.125
2	26	           0.895 	           0.325	          5.1965	           1.562 	           5.469
