#Epoch  i		Time		  Data		   Loss		   Prec@1		   Prec@5 
1	114           0.905 	           0.316	          5.2678	           0.781 	           5.469
1	115           0.997 	           0.318	          5.2116	           0.781 	           6.250
1	116           0.912 	           0.311	          5.2387	           0.781 	           1.562
1	117           0.911 	           0.316	          5.3374	           0.000 	           1.562
1	118           0.914 	           0.319	          5.2630	           1.562 	           3.906
1	119           0.924 	           0.319	          5.2258	           3.125 	           5.469
1	120           0.917 	           0.315	          5.2181	           2.344 	           6.250
1	121           0.924 	           0.318	          5.1728	           0.781 	           3.906
1	122           0.917 	           0.316	          5.2071	           2.344 	           5.469
1	123           0.918 	           0.316	          5.2324	           0.000 	           1.562
1	124           0.910 	           0.315	          5.2733	           1.562 	           3.125
1	125           0.921 	           0.319	          5.2258	           1.562 	           4.688
1	126           0.915 	           0.316	          5.2392	           1.562 	           2.344
1	127           0.926 	           0.318	          5.2207	           2.344 	           8.594
1	128           0.925 	           0.316	          5.2396	           2.344 	           5.469
1	129           0.915 	           0.312	          5.2256	           0.781 	           5.469
1	130           0.913 	           0.315	          5.1463	           1.562 	           7.812
1	131           0.923 	           0.314	          5.1991	           1.562 	           3.125
1	132           0.917 	           0.316	          5.3022	           0.000 	           4.688
1	133           0.930 	           0.318	          5.1943	           2.344 	           4.688
1	134           0.927 	           0.317	          5.2613	           0.000 	           1.562
1	135           0.922 	           0.314	          5.2641	           2.344 	           8.594
1	136           0.911 	           0.316	          5.1951	           2.344 	           9.375
1	137           0.927 	           0.317	          5.2338	           2.344 	           5.469
1	138           0.923 	           0.316	          5.2346	           0.781 	           6.250
1	139           0.930 	           0.315	          5.2530	           0.781 	           2.344
1	140           0.927 	           0.317	          5.2369	           3.906 	           6.250
1	141           0.927 	           0.314	          5.2476	           0.781 	           3.906
1	142           0.926 	           0.316	          5.2230	           0.781 	           3.906
1	143           0.935 	           0.316	          5.2191	           1.562 	           5.469
1	144           0.925 	           0.312	          5.2847	           0.000 	           3.906
1	145           0.930 	           0.314	          5.2000	           2.344 	           6.250
1	146           0.925 	           0.314	          5.2349	           0.781 	           3.125
1	147           0.930 	           0.316	          5.2107	           3.906 	           5.469
1	148           0.924 	           0.312	          5.2286	           1.562 	           2.344
1	149           0.924 	           0.316	          5.2413	           2.344 	           4.688
1	150           0.932 	           0.315	          5.2255	           3.906 	           6.250
1	151           0.935 	           0.316	          5.2228	           0.781 	           7.812
1	152           0.931 	           0.312	          5.2747	           2.344 	           4.688
1	153           0.922 	           0.315	          5.3210	           0.000 	           0.000
1	154           0.943 	           0.318	          5.2247	           2.344 	           3.125
1	155           0.926 	           0.314	          5.2140	           1.562 	           6.250
1	156           0.932 	           0.315	          5.2497	           0.000 	           7.031
1	157           0.931 	           0.315	          5.1573	           2.344 	           7.812
1	158           0.937 	           0.316	          5.2159	           3.125 	           4.688
1	159           0.933 	           0.312	          5.1714	           3.125 	           7.812
1	160           0.927 	           0.315	          5.2245	           0.781 	           4.688
1	161           0.946 	           0.318	          5.1933	           1.562 	           9.375
1	162           0.938 	           0.313	          5.2080	           2.344 	           2.344
1	163           0.939 	           0.314	          5.2124	           0.781 	           3.906
1	164           0.944 	           0.314	          5.2784	           0.000 	           0.781
1	165           0.924 	           0.314	          5.1915	           3.125 	           5.469
1	166           0.941 	           0.317	          5.2283	           0.000 	           3.906
1	167           0.937 	           0.314	          5.1968	           1.562 	           4.688
1	168           0.933 	           0.311	          5.2624	           2.344 	           3.125
1	169           0.937 	           0.314	          5.2914	           1.562 	           4.688
1	170           0.944 	           0.317	          5.1926	           2.344 	           6.250
1	171           0.937 	           0.311	          5.2639	           0.781 	           5.469
1	172           0.934 	           0.315	          5.1426	           1.562 	           5.469
1	173           0.945 	           0.317	          5.2377	           0.781 	           1.562
1	174           0.940 	           0.311	          5.2012	           2.344 	           7.812
1	175           0.942 	           0.317	          5.2214	           2.344 	           3.125
1	176           0.945 	           0.315	          5.2384	           0.000 	           1.562
1	177           0.942 	           0.316	          5.2142	           0.781 	           5.469
1	178           0.948 	           0.316	          5.2268	           1.562 	           6.250
1	179           0.943 	           0.312	          5.2163	           2.344 	           3.125
1	180           0.941 	           0.315	          5.2063	           0.781 	           0.781
1	181           0.948 	           0.316	          5.1898	           0.781 	           3.906
1	182           0.947 	           0.313	          5.1864	           0.000 	           3.125
1	183           0.948 	           0.316	          5.2520	           1.562 	           3.125
1	184           0.523 	           0.304	          5.3329	           0.000 	           4.348
2	0           1.197 	           0.631	          5.2620	           1.562 	           3.906
2	1           0.862 	           0.315	          5.1966	           0.781 	           4.688
2	2           0.859 	           0.317	          5.1792	           1.562 	           3.125
2	3           0.873 	           0.324	          5.2231	           1.562 	           3.125
2	4           0.866 	           0.318	          5.1984	           2.344 	           9.375
2	5           0.862 	           0.317	          5.1957	           0.781 	           7.812
2	6           0.868 	           0.321	          5.1118	           4.688 	           7.812
2	7           0.866 	           0.319	          5.1940	           2.344 	           3.906
2	8           0.866 	           0.318	          5.2132	           2.344 	           4.688
2	9           0.870 	           0.319	          5.2155	           3.125 	           7.812
2	10           0.873 	           0.320	          5.2064	           0.781 	           7.812
2	11           0.869 	           0.319	          5.1814	           0.781 	           2.344
2	12           0.869 	           0.318	          5.1680	           0.781 	           5.469
2	13           0.863 	           0.317	          5.1923	           2.344 	           8.594
2	14           0.867 	           0.320	          5.1993	           1.562 	           4.688
2	15           0.874 	           0.319	          5.2364	           2.344 	           4.688
2	16           0.870 	           0.318	          5.2201	           0.000 	           3.906
2	17           0.870 	           0.319	          5.1912	           3.906 	           7.031
2	18           0.873 	           0.318	          5.2140	           0.781 	           2.344
2	19           0.869 	           0.317	          5.1379	           3.125 	          10.156
2	20           0.871 	           0.319	          5.1768	           0.781 	           9.375
2	21           0.872 	           0.318	          5.1804	           1.562 	           3.125
2	22           0.878 	           0.319	          5.2612	           2.344 	           7.031
2	23           0.867 	           0.318	          5.1049	           1.562 	           7.031
2	24           0.877 	           0.322	          5.1930	           0.000 	           3.125
2	25           0.872 	           0.316	          5.1191	           2.344 	           6.250
2	26           0.874 	           0.318	          5.1224	           1.562 	           6.250
2	27           0.870 	           0.319	          5.1844	           3.125 	           5.469
2	28           0.881 	           0.320	          5.1947	           1.562 	           7.031
2	29           0.873 	           0.316	          5.2411	           0.000 	           4.688
2	30           0.877 	           0.317	          5.1621	           3.125 	           5.469
2	31           0.874 	           0.319	          5.1602	           2.344 	           6.250
2	32           0.880 	           0.321	          5.2432	           1.562 	           6.250
2	33           0.875 	           0.317	          5.2041	           1.562 	           5.469
2	34           0.881 	           0.319	          5.1699	           4.688 	           7.031
2	35           0.884 	           0.320	          5.2046	           1.562 	           5.469
2	36           0.885 	           0.320	          5.2244	           1.562 	           5.469
2	37           0.877 	           0.316	          5.1925	           0.781 	           3.906
2	38           0.875 	           0.316	          5.1321	           2.344 	           8.594
2	39           0.877 	           0.319	          5.1640	           0.781 	           3.906
2	40           0.880 	           0.317	          5.2039	           0.000 	           4.688
2	41           0.875 	           0.316	          5.1578	           0.000 	           4.688
2	42           0.877 	           0.317	          5.1431	           0.781 	           7.031
2	43           0.878 	           0.318	          5.2527	           1.562 	           2.344
2	44           0.880 	           0.317	          5.1654	           3.125 	           9.375
2	45           0.880 	           0.317	          5.2356	           0.000 	           3.125
2	46           0.880 	           0.317	          5.1739	           0.781 	           5.469
2	47           0.878 	           0.316	          5.2226	           0.781 	           8.594
2	48           0.884 	           0.317	          5.1731	           0.781 	           2.344
2	49           0.880 	           0.316	          5.2319	           3.906 	           3.906
2	50           0.880 	           0.318	          5.1115	           3.125 	           8.594
2	51           0.882 	           0.318	          5.1702	           1.562 	           6.250
2	52           0.880 	           0.317	          5.1816	           2.344 	           6.250
2	53           0.889 	           0.318	          5.1773	           0.781 	           3.125
2	54           0.892 	           0.318	          5.1672	           5.469 	           7.812
2	55           0.881 	           0.316	          5.1963	           1.562 	           3.906
2	56           0.879 	           0.316	          5.1599	           0.781 	           7.812
2	57           0.892 	           0.320	          5.1848	           0.781 	           4.688
2	58           0.886 	           0.318	          5.2096	           0.781 	           3.906
2	59           0.888 	           0.316	          5.1765	           3.125 	           7.812
2	60           0.886 	           0.316	          5.2061	           0.781 	           2.344
2	61           0.884 	           0.318	          5.1875	           1.562 	           3.125
2	62           0.887 	           0.318	          5.1372	           0.781 	           9.375
2	63           0.883 	           0.316	          5.1231	           0.781 	           5.469
2	64           0.892 	           0.319	          5.2470	           0.781 	           3.125
2	65           0.887 	           0.316	          5.1773	           2.344 	           6.250
2	66           0.893 	           0.316	          5.1269	           4.688 	          11.719
2	67           0.885 	           0.315	          5.1730	           2.344 	           5.469
2	68           0.892 	           0.316	          5.1345	           2.344 	           7.812
2	69           0.881 	           0.315	          5.1854	           1.562 	           7.812
2	70           0.895 	           0.319	          5.1990	           1.562 	           3.906
2	71           0.893 	           0.318	          5.1983	           1.562 	           5.469
2	72           0.896 	           0.317	          5.1557	           2.344 	          10.938
2	73           0.897 	           0.316	          5.1328	           4.688 	           7.031
2	74           0.896 	           0.318	          5.1645	           1.562 	           3.906
2	75           0.899 	           0.316	          5.1440	           7.031 	          11.719
2	76           0.890 	           0.315	          5.1483	           0.781 	           7.031
2	77           0.895 	           0.318	          5.1065	           3.125 	           7.812
2	78           0.892 	           0.315	          5.1043	           3.125 	           9.375
2	79           0.890 	           0.317	          5.1180	           3.906 	           7.812
2	80           0.896 	           0.317	          5.2342	           0.781 	           6.250
2	81           0.890 	           0.317	          5.1469	           2.344 	           8.594
2	82           0.905 	           0.321	          5.1574	           4.688 	          10.156
2	83           0.895 	           0.318	          5.1905	           2.344 	           7.031
2	84           0.896 	           0.318	          5.2301	           0.781 	           3.906
2	85           0.899 	           0.318	          5.1510	           3.125 	           8.594
2	86           0.899 	           0.317	          5.1701	           0.781 	           4.688
2	87           0.902 	           0.316	          5.1492	           4.688 	          10.156
2	88           0.899 	           0.314	          5.1524	           2.344 	           5.469
2	89           0.896 	           0.314	          5.1300	           1.562 	           5.469
2	90           0.898 	           0.316	          5.1860	           1.562 	           7.031
2	91           0.899 	           0.319	          5.1580	           2.344 	           7.812
2	92           0.903 	           0.316	          5.1668	           1.562 	           6.250
2	93           0.898 	           0.317	          5.1922	           0.781 	           3.906
2	94           0.905 	           0.319	          5.1731	           0.000 	           8.594
2	95           0.903 	           0.316	          5.1690	           1.562 	           8.594
2	96           0.899 	           0.316	          5.1285	           3.906 	           7.031
2	97           0.903 	           0.313	          5.1362	           1.562 	          10.938
2	98           0.895 	           0.315	          5.1544	           1.562 	           4.688
2	99           0.909 	           0.318	          5.1192	           2.344 	           9.375
2	100           0.908 	           0.315	          5.1680	           0.781 	           5.469
2	101           0.900 	           0.315	          5.2314	           0.000 	           3.906
2	102           0.903 	           0.313	          5.1695	           0.781 	           6.250
2	103           0.901 	           0.316	          5.1885	           1.562 	           3.125
2	104           0.909 	           0.317	          5.1185	           1.562 	           8.594
2	105           0.907 	           0.316	          5.1549	           1.562 	           7.031
2	106           0.907 	           0.316	          5.1638	           0.781 	           4.688
2	107           0.913 	           0.317	          5.1549	           2.344 	          12.500
2	108           0.904 	           0.315	          5.1118	           3.125 	          10.156
2	109           0.914 	           0.316	          5.1781	           2.344 	           7.812
2	110           0.918 	           0.316	          5.1754	           1.562 	           8.594
2	111           0.915 	           0.315	          5.1378	           1.562 	           6.250
2	112           0.918 	           0.315	          5.1800	           3.906 	           4.688
2	113           0.911 	           0.313	          5.0823	           3.125 	          10.938
2	114           0.909 	           0.313	          5.1716	           0.781 	           3.906
2	115           0.904 	           0.316	          5.1714	           1.562 	           4.688
2	116           0.921 	           0.317	          5.1275	           0.781 	           6.250
2	117           0.908 	           0.315	          5.1610	           0.781 	           7.812
2	118           0.918 	           0.317	          5.1984	           2.344 	           3.906
2	119           0.921 	           0.316	          5.1588	           3.125 	           7.812
2	120           0.921 	           0.314	          5.1684	           1.562 	           7.031
2	121           0.921 	           0.317	          5.1371	           1.562 	           9.375
2	122           0.909 	           0.311	          5.1134	           1.562 	           7.812
2	123           0.917 	           0.315	          5.1341	           3.125 	           5.469
2	124           0.909 	           0.314	          5.1033	           1.562 	           8.594
2	125           0.923 	           0.316	          5.1750	           2.344 	           4.688
2	126           0.912 	           0.315	          5.1409	           0.781 	           8.594
2	127           0.923 	           0.316	          5.0294	           3.906 	           7.812
2	128           0.921 	           0.314	          5.1839	           2.344 	           4.688
2	129           0.923 	           0.315	          5.1919	           0.781 	           3.906
2	130           0.917 	           0.316	          5.1569	           3.125 	           8.594
2	131           0.926 	           0.316	          5.1422	           1.562 	           7.812
2	132           0.926 	           0.315	          5.1516	           2.344 	           3.906
2	133           0.929 	           0.315	          5.1348	           4.688 	           8.594
2	134           0.919 	           0.312	          5.1430	           0.781 	           6.250
2	135           0.921 	           0.313	          5.1546	           1.562 	           4.688
2	136           0.915 	           0.316	          5.1023	           0.781 	           7.031
2	137           0.927 	           0.317	          5.1483	           2.344 	           6.250
2	138           0.924 	           0.314	          5.1319	           1.562 	           7.031
2	139           0.928 	           0.316	          5.1800	           0.781 	           7.812
2	140           0.925 	           0.314	          5.1342	           0.781 	           4.688
2	141           0.926 	           0.315	          5.1769	           1.562 	           4.688
2	142           0.929 	           0.315	          5.1120	           2.344 	           9.375
2	143           0.927 	           0.317	          5.1798	           1.562 	          10.938
2	144           0.926 	           0.311	          5.1617	           2.344 	           8.594
2	145           0.923 	           0.316	          5.1528	           3.125 	           8.594
2	146           0.933 	           0.315	          5.1805	           0.781 	           5.469
2	147           0.934 	           0.318	          5.1062	           1.562 	           9.375
2	148           0.926 	           0.312	          5.1337	           1.562 	           4.688
2	149           0.922 	           0.314	          5.1585	           3.906 	           5.469
2	150           0.934 	           0.317	          5.1564	           1.562 	           4.688
2	151           0.933 	           0.315	          5.1528	           2.344 	           8.594
2	152           0.928 	           0.313	          5.0992	           1.562 	           7.031
2	153           0.925 	           0.313	          5.1668	           0.781 	           7.031
2	154           0.935 	           0.315	          5.1616	           0.781 	           7.031
2	155           0.927 	           0.311	          5.1522	           1.562 	           6.250
2	156           0.931 	           0.316	          5.1617	           0.781 	           6.250
2	157           0.934 	           0.315	          5.0976	           0.781 	           9.375
2	158           0.935 	           0.315	          5.1351	           2.344 	           7.812
2	159           0.930 	           0.311	          5.1696	           0.781 	           5.469
2	160           0.924 	           0.315	          5.0901	           3.906 	          13.281
2	161           0.939 	           0.318	          5.1473	           0.781 	          10.156
2	162           0.932 	           0.312	          5.1544	           3.125 	           4.688
2	163           0.933 	           0.315	          5.1338	           1.562 	          10.938
2	164           0.942 	           0.316	          5.1117	           0.781 	           7.812
2	165           0.939 	           0.315	          5.1554	           0.781 	           7.812
2	166           0.938 	           0.311	          5.0981	           1.562 	           3.906
2	167           0.942 	           0.315	          5.1774	           2.344 	           4.688
2	168           0.941 	           0.315	          5.0909	           0.781 	           9.375
2	169           0.937 	           0.314	          5.0869	           1.562 	          10.938
2	170           0.942 	           0.316	          5.1045	           1.562 	           7.812
2	171           0.939 	           0.314	          5.1563	           0.781 	           5.469
2	172           0.937 	           0.315	          5.1371	           2.344 	           7.812
2	173           0.942 	           0.314	          5.1879	           0.781 	           3.125
2	174           0.939 	           0.310	          5.1142	           0.781 	           7.031
2	175           0.940 	           0.314	          5.1669	           3.906 	          10.156
2	176           0.945 	           0.315	          5.1538	           0.781 	           5.469
2	177           0.942 	           0.311	          5.1924	           0.781 	           4.688
2	178           0.946 	           0.315	          5.1553	           0.000 	           4.688
2	179           0.941 	           0.312	          5.1131	           1.562 	           7.031
2	180           0.944 	           0.315	          5.1157	           2.344 	           8.594
2	181           0.945 	           0.315	          5.1378	           0.781 	           4.688
2	182           0.945 	           0.310	          5.0722	           4.688 	          10.156
2	183           0.945 	           0.313	          5.1599	           1.562 	           6.250
2	184           0.519 	           0.301	          5.2801	           0.000 	           0.000
3	0           1.196 	           0.645	          5.1137	           3.125 	           7.031
3	1           0.864 	           0.319	          5.1169	           0.781 	           9.375
3	2           0.866 	           0.319	          5.0490	           3.906 	          14.062
3	3           0.869 	           0.320	          5.1186	           0.781 	           3.906
3	4           0.866 	           0.318	          5.1293	           0.781 	           5.469
3	5           0.866 	           0.318	          5.1413	           0.000 	           5.469
3	6           0.864 	           0.319	          5.1157	           3.906 	           7.031
3	7           0.864 	           0.318	          5.1209	           2.344 	          11.719
3	8           0.868 	           0.318	          5.0700	           3.125 	          12.500
3	9           0.863 	           0.317	          5.0674	           4.688 	          12.500
3	10           0.869 	           0.319	          5.1040	           0.000 	           5.469
3	11           0.870 	           0.319	          5.1520	           1.562 	           6.250
3	12           0.863 	           0.318	          5.1060	           2.344 	          10.156
3	13           0.870 	           0.320	          5.1070	           0.781 	           7.031
3	14           0.870 	           0.319	          5.1813	           2.344 	           5.469
3	15           0.869 	           0.317	          5.0582	           3.125 	          10.938
3	16           0.872 	           0.319	          5.1320	           1.562 	           7.031
3	17           0.874 	           0.321	          5.0996	           2.344 	           6.250
3	18           0.864 	           0.317	          5.1468	           1.562 	           7.812
3	19           0.874 	           0.325	          5.0757	           0.781 	           8.594
3	20           0.876 	           0.319	          5.0749	           3.125 	          13.281
3	21           0.868 	           0.318	          5.1343	           2.344 	           3.906
3	22           0.873 	           0.319	          5.1219	           2.344 	           7.031
3	23           0.879 	           0.323	          5.1219	           1.562 	           7.031
3	24           0.874 	           0.318	          5.1010	           0.781 	           6.250
3	25           0.875 	           0.318	          5.1142	           4.688 	          10.156
3	26           0.874 	           0.319	          5.1656	           0.000 	           1.562
3	27           0.879 	           0.321	          5.0826	           3.906 	          14.062
3	28           0.867 	           0.317	          5.0686	           2.344 	           8.594
3	29           0.875 	           0.319	          5.1090	           1.562 	          10.156
3	30           0.877 	           0.320	          5.1494	           0.781 	           7.812
3	31           0.877 	           0.321	          5.0602	           0.000 	           5.469
3	32           0.872 	           0.317	          5.0896	           0.781 	           5.469
3	33           0.876 	           0.319	          5.1185	           0.781 	           7.812
3	34           0.880 	           0.318	          5.0837	           0.781 	           4.688
3	35           0.877 	           0.318	          5.1289	           1.562 	           6.250
3	36           0.873 	           0.318	          5.1003	           1.562 	           4.688
3	37           0.880 	           0.320	          5.1324	           0.781 	           6.250
3	38           0.881 	           0.318	          5.1505	           0.000 	           6.250
3	39           0.880 	           0.318	          5.1209	           0.781 	           6.250
3	40           0.875 	           0.317	          5.1235	           3.906 	           6.250
3	41           0.879 	           0.319	          5.1002	           2.344 	          11.719
3	42           0.885 	           0.319	          5.1040	           5.469 	           8.594
3	43           0.880 	           0.316	          5.0908	           3.906 	          11.719
3	44           0.877 	           0.318	          5.1092	           3.125 	           7.812
3	45           0.883 	           0.319	          5.0882	           5.469 	          14.062
3	46           0.882 	           0.316	          5.0970	           1.562 	           6.250
3	47           0.877 	           0.314	          5.1116	           3.125 	           7.031
3	48           0.877 	           0.318	          5.1176	           0.000 	           2.344
3	49           0.891 	           0.321	          5.0710	           1.562 	           9.375
3	50           0.883 	           0.318	          5.0919	           1.562 	           9.375
3	51           0.885 	           0.318	          5.0861	           3.125 	           9.375
3	52           0.884 	           0.320	          5.0590	           3.125 	          11.719
3	53           0.885 	           0.318	          5.0957	           3.906 	          11.719
3	54           0.881 	           0.316	          5.1221	           2.344 	           9.375
3	55           0.883 	           0.318	          5.1125	           3.125 	          10.156
3	56           0.887 	           0.318	          5.1286	           1.562 	           7.812
3	57           0.888 	           0.318	          5.1524	           2.344 	           7.031
3	58           0.887 	           0.317	          5.0918	           1.562 	          14.062
3	59           0.882 	           0.317	          5.1241	           2.344 	           7.031
3	60           0.890 	           0.324	          5.0903	           0.781 	           5.469
3	61           0.889 	           0.318	          5.1376	           3.125 	           5.469
3	62           0.892 	           0.318	          5.1328	           2.344 	           7.812
3	63           0.894 	           0.317	          5.1462	           0.000 	           4.688
3	64           0.887 	           0.317	          5.0980	           1.562 	           7.812
3	65           0.887 	           0.317	          5.0621	           1.562 	           7.031
3	66           0.885 	           0.317	          5.1169	           2.344 	           8.594
3	67           0.894 	           0.320	          5.1418	           0.781 	           5.469
3	68           0.887 	           0.317	          5.0389	           4.688 	          12.500
3	69           0.897 	           0.319	          5.1351	           0.781 	           7.031
3	70           0.891 	           0.316	          5.0905	           3.906 	           9.375
3	71           0.896 	           0.319	          5.1340	           0.781 	           5.469
3	72           0.888 	           0.316	          5.1074	           3.125 	           5.469
3	73           0.895 	           0.322	          5.1063	           0.781 	           7.031
3	74           0.892 	           0.318	          5.0939	           1.562 	          10.938
3	75           0.886 	           0.318	          5.1847	           0.000 	           5.469
3	76           0.894 	           0.318	          5.1234	           0.000 	           6.250
3	77           0.893 	           0.318	          5.1151	           3.125 	           7.812
3	78           0.905 	           0.320	          5.0808	           3.125 	           7.031
